order_id,customer_id,region,city,product_id,product_name,category,quantity,unit_price,discount,sales,profit,ship_mode,order_date,delivery_date,rating
ORD02448,CUST1193,East,Kolkata,P019,Yoga Mat,Sports,1,699,0,699,199.18,Overnight,2023-06-19,2023-06-20,5
ORD02449,CUST0903,West,Surat,P015,Python Programming,Books,4,499,0,1996,443.27,Standard,2023-07-30,2023-08-04,2
ORD02450,CUST0331,South,Chennai,P009,Yoga Pants,Clothing,5,899,0,4495,1092.62,Overnight,2023-01-22,2023-01-23,4
ORD02451,CUST0213,North,Delhi,P005,Webcam HD,Electronics,5,1599,0.05,7595.25,1111.14,Same Day,2023-12-10,2023-12-10,3
ORD02452,CUST0900,North,Amritsar,P016,Data Science Handbook,Books,5,699,0.05,3320.25,1006.11,Express,2024-01-21,2024-01-23,4
ORD02453,CUST0262,West,Ahmedabad,P006,Men's Running Shoes,Clothing,5,1899,0.25,7121.25,1884.11,Same Day,2023-12-28,2023-12-28,4
ORD02454,CUST0428,Central,Gwalior,P005,Webcam HD,Electronics,5,1599,0,7995,1311.22,Standard,2023-05-20,2023-05-25,4
ORD02455,CUST0960,West,Mumbai,P008,Denim Jacket,Clothing,5,1799,0,8995,1441.24,Standard,2023-07-29,2023-08-03,4
ORD02456,CUST1010,West,Surat,P011,Office Desk Chair,Furniture,4,8999,0,35996,5366.67,Overnight,2024-04-08,2024-04-09,3
ORD02457,CUST0211,North,Delhi,P010,Cotton Hoodie,Clothing,5,1299,0.05,6170.25,1959.07,Express,2023-01-10,2023-01-12,4
ORD02458,CUST0599,Central,Indore,P020,Fitness Dumbbells,Sports,4,1999,0,7996,2057.43,Standard,2023-10-13,2023-10-18,5
ORD02459,CUST0499,West,Pune,P006,Men's Running Shoes,Clothing,1,1899,0.05,1804.05,507.37,Overnight,2023-11-21,2023-11-22,5
ORD02460,CUST0769,West,Ahmedabad,P015,Python Programming,Books,2,499,0.1,898.2,192.7,Standard,2023-01-07,2023-01-12,4
ORD02461,CUST0177,East,Kolkata,P016,Data Science Handbook,Books,5,699,0.2,2796.0,507.79,Standard,2023-02-17,2023-02-22,5
ORD02462,CUST0461,North,Chandigarh,P017,Business Strategy,Books,4,399,0.2,1276.8,329.36,Standard,2024-05-22,2024-05-27,5
ORD02463,CUST0195,West,Ahmedabad,P018,Cricket Bat,Sports,1,1499,0.05,1424.05,333.72,Overnight,2023-10-07,2023-10-08,5
ORD02464,CUST0031,North,Amritsar,P018,Cricket Bat,Sports,2,1499,0.05,2848.1,868.82,Overnight,2023-11-09,2023-11-10,4
ORD02465,CUST0137,West,Mumbai,P020,Fitness Dumbbells,Sports,2,1999,0.25,2998.5,647.79,Standard,2023-09-01,2023-09-06,1
ORD02466,CUST0329,South,Chennai,P004,Mechanical Keyboard,Electronics,1,2499,0,2499,594.99,Overnight,2023-12-26,2023-12-27,4
ORD02467,CUST0271,South,Hyderabad,P016,Data Science Handbook,Books,3,699,0.05,1992.15,242.61,Express,2023-11-15,2023-11-17,4
ORD02468,CUST0419,South,Kochi,P016,Data Science Handbook,Books,1,699,0.2,559.2,209.87,Standard,2023-04-14,2023-04-19,5
ORD02469,CUST0565,West,Nagpur,P015,Python Programming,Books,5,499,0,2495,449.17,Standard,2023-12-15,2023-12-20,3
ORD02470,CUST0879,South,Chennai,P017,Business Strategy,Books,1,399,0,399,111.26,Overnight,2023-08-12,2023-08-13,3
ORD02471,CUST0864,East,Ranchi,P010,Cotton Hoodie,Clothing,3,1299,0.1,3507.3,1038.36,Express,2023-04-15,2023-04-17,5
ORD02472,CUST0666,North,Jaipur,P008,Denim Jacket,Clothing,4,1799,0,7196,1537.9,Standard,2024-03-01,2024-03-06,4
ORD02473,CUST1041,North,Lucknow,P010,Cotton Hoodie,Clothing,5,1299,0.2,5196.0,1461.74,Same Day,2023-12-07,2023-12-07,5
ORD02474,CUST0857,South,Chennai,P002,Laptop Stand,Electronics,3,899,0.15,2292.45,474.06,Express,2023-02-17,2023-02-19,4
ORD02475,CUST1114,North,Jaipur,P015,Python Programming,Books,2,499,0,998,245.11,Overnight,2023-09-07,2023-09-08,3
ORD02476,CUST0234,South,Bangalore,P009,Yoga Pants,Clothing,1,899,0,899,325.17,Standard,2024-01-26,2024-01-31,4
ORD02477,CUST0421,West,Nagpur,P006,Men's Running Shoes,Clothing,5,1899,0.1,8545.5,1714.19,Same Day,2023-07-09,2023-07-09,1
ORD02478,CUST0943,South,Hyderabad,P004,Mechanical Keyboard,Electronics,2,2499,0.15,4248.3,1216.51,Standard,2024-03-14,2024-03-19,5
ORD02479,CUST1003,Central,Bhopal,P006,Men's Running Shoes,Clothing,1,1899,0.1,1709.1,517.94,Standard,2023-05-01,2023-05-06,4
ORD02480,CUST1137,South,Bangalore,P001,Wireless Earbuds,Electronics,3,1299,0.05,3702.15,1039.96,Overnight,2024-06-20,2024-06-21,5
ORD02481,CUST0622,South,Bangalore,P015,Python Programming,Books,1,499,0,499,73.23,Standard,2023-08-05,2023-08-10,5
ORD02482,CUST0678,South,Hyderabad,P001,Wireless Earbuds,Electronics,2,1299,0.05,2468.1,416.08,Same Day,2023-11-16,2023-11-16,3
ORD02483,CUST0077,West,Surat,P001,Wireless Earbuds,Electronics,1,1299,0.15,1104.15,367.94,Same Day,2023-10-29,2023-10-29,5
ORD02484,CUST0489,South,Hyderabad,P015,Python Programming,Books,4,499,0.2,1596.8,334.01,Overnight,2024-03-18,2024-03-19,4
ORD02485,CUST0161,South,Chennai,P015,Python Programming,Books,4,499,0.2,1596.8,429.5,Same Day,2023-11-14,2023-11-14,5
ORD02486,CUST0403,East,Patna,P016,Data Science Handbook,Books,4,699,0.05,2656.2,612.54,Standard,2023-11-01,2023-11-06,3
ORD02487,CUST0815,East,Bhubaneswar,P017,Business Strategy,Books,2,399,0.25,598.5,107.56,Express,2023-03-10,2023-03-12,4
ORD02488,CUST0075,South,Bangalore,P015,Python Programming,Books,5,499,0,2495,376.74,Express,2023-05-26,2023-05-28,5
ORD02489,CUST1164,Central,Indore,P009,Yoga Pants,Clothing,3,899,0.15,2292.45,469.33,Express,2024-03-22,2024-03-24,5
ORD02490,CUST0072,East,Kolkata,P015,Python Programming,Books,5,499,0,2495,337.02,Same Day,2023-09-05,2023-09-05,4
ORD02491,CUST0505,West,Mumbai,P007,Women's Kurta Set,Clothing,2,999,0.1,1798.2,507.31,Standard,2024-05-08,2024-05-13,1
ORD02492,CUST0222,South,Hyderabad,P008,Denim Jacket,Clothing,5,1799,0,8995,2722.7,Express,2023-02-18,2023-02-20,5
ORD02493,CUST1046,South,Kochi,P007,Women's Kurta Set,Clothing,4,999,0.25,2997.0,984.82,Standard,2023-01-16,2023-01-21,5
ORD02494,CUST0806,West,Nagpur,P003,USB-C Hub,Electronics,1,699,0,699,240.57,Same Day,2023-08-16,2023-08-16,1
ORD02495,CUST0998,North,Delhi,P015,Python Programming,Books,3,499,0.15,1272.45,245.55,Standard,2023-12-12,2023-12-17,2
ORD02496,CUST0208,Central,Indore,P006,Men's Running Shoes,Clothing,1,1899,0.05,1804.05,684.79,Standard,2023-12-22,2023-12-27,4
ORD02497,CUST0864,East,Ranchi,P001,Wireless Earbuds,Electronics,5,1299,0,6495,2083.85,Standard,2024-02-27,2024-03-03,3
ORD02498,CUST0705,South,Hyderabad,P016,Data Science Handbook,Books,1,699,0.15,594.15,80.1,Standard,2024-05-15,2024-05-20,3
ORD02499,CUST0315,South,Chennai,P007,Women's Kurta Set,Clothing,3,999,0.15,2547.45,933.05,Overnight,2023-05-27,2023-05-28,5
ORD02500,CUST0972,West,Surat,P017,Business Strategy,Books,1,399,0.2,319.2,63.54,Same Day,2023-09-12,2023-09-12,3
ORD02501,CUST1056,North,Chandigarh,P015,Python Programming,Books,4,499,0,1996,259.98,Standard,2023-11-19,2023-11-24,4
ORD02502,CUST0875,Central,Raipur,P003,USB-C Hub,Electronics,4,699,0.25,2097.0,596.37,Express,2024-03-02,2024-03-04,4
ORD02503,CUST1150,West,Pune,P005,Webcam HD,Electronics,2,1599,0,3198,1030.64,Standard,2023-08-10,2023-08-15,3
ORD02504,CUST1152,North,Lucknow,P001,Wireless Earbuds,Electronics,2,1299,0,2598,745.14,Express,2023-12-06,2023-12-08,2
ORD02505,CUST0647,South,Kochi,P016,Data Science Handbook,Books,5,699,0.1,3145.5,754.84,Express,2023-01-25,2023-01-27,3
ORD02506,CUST0745,Central,Gwalior,P003,USB-C Hub,Electronics,5,699,0.1,3145.5,491.72,Standard,2023-12-21,2023-12-26,5
ORD02507,CUST1111,North,Lucknow,P008,Denim Jacket,Clothing,1,1799,0.15,1529.15,528.4,Standard,2023-01-25,2023-01-30,4
ORD02508,CUST0708,North,Lucknow,P015,Python Programming,Books,1,499,0.1,449.1,152.84,Same Day,2024-04-11,2024-04-11,4
ORD02509,CUST0660,North,Chandigarh,P009,Yoga Pants,Clothing,3,899,0,2697,342.91,Overnight,2024-03-13,2024-03-14,5
ORD02510,CUST0575,East,Kolkata,P007,Women's Kurta Set,Clothing,2,999,0,1998,742.16,Standard,2023-06-25,2023-06-30,4
ORD02511,CUST0170,South,Hyderabad,P001,Wireless Earbuds,Electronics,5,1299,0,6495,1513.38,Same Day,2023-01-22,2023-01-22,3
ORD02512,CUST1197,North,Lucknow,P008,Denim Jacket,Clothing,4,1799,0.25,5397.0,1611.32,Express,2023-10-30,2023-11-01,4
ORD02513,CUST0384,North,Lucknow,P019,Yoga Mat,Sports,3,699,0.2,1677.6,379.81,Standard,2023-03-06,2023-03-11,5
ORD02514,CUST1037,West,Mumbai,P010,Cotton Hoodie,Clothing,3,1299,0.05,3702.15,1354.76,Express,2023-09-08,2023-09-10,1
ORD02515,CUST0057,North,Lucknow,P012,Bookshelf 5-Tier,Furniture,3,4599,0.15,11727.45,3128.29,Express,2023-11-20,2023-11-22,4
ORD02516,CUST0716,West,Nagpur,P002,Laptop Stand,Electronics,2,899,0.15,1528.3,354.09,Standard,2023-05-03,2023-05-08,4
ORD02517,CUST0073,South,Chennai,P013,Study Table,Furniture,2,6999,0.05,13298.1,2611.65,Standard,2023-05-11,2023-05-16,2
ORD02518,CUST0618,East,Guwahati,P019,Yoga Mat,Sports,5,699,0.05,3320.25,532.31,Standard,2023-08-09,2023-08-14,3
ORD02519,CUST0697,North,Jaipur,P001,Wireless Earbuds,Electronics,4,1299,0,5196,973.83,Standard,2023-06-10,2023-06-15,3
ORD02520,CUST0911,East,Kolkata,P006,Men's Running Shoes,Clothing,2,1899,0.1,3418.2,1289.9,Same Day,2023-05-28,2023-05-28,5
ORD02521,CUST0509,East,Bhubaneswar,P003,USB-C Hub,Electronics,1,699,0,699,255.77,Express,2024-03-07,2024-03-09,5
ORD02522,CUST0533,West,Ahmedabad,P008,Denim Jacket,Clothing,2,1799,0,3598,948.88,Express,2024-04-07,2024-04-09,4
ORD02523,CUST0529,West,Ahmedabad,P016,Data Science Handbook,Books,4,699,0,2796,694.92,Express,2024-03-19,2024-03-21,4
ORD02524,CUST0830,West,Nagpur,P007,Women's Kurta Set,Clothing,4,999,0.05,3796.2,1133.81,Express,2024-01-20,2024-01-22,3
ORD02525,CUST0143,Central,Indore,P007,Women's Kurta Set,Clothing,1,999,0.1,899.1,242.21,Overnight,2023-01-23,2023-01-24,5
ORD02526,CUST1161,West,Mumbai,P007,Women's Kurta Set,Clothing,4,999,0,3996,1191.46,Same Day,2023-12-21,2023-12-21,1
ORD02527,CUST0810,North,Amritsar,P019,Yoga Mat,Sports,5,699,0.1,3145.5,739.53,Overnight,2023-02-13,2023-02-14,5
ORD02528,CUST0681,East,Patna,P007,Women's Kurta Set,Clothing,3,999,0.1,2697.3,764.67,Same Day,2024-04-26,2024-04-26,5
ORD02529,CUST0599,Central,Indore,P009,Yoga Pants,Clothing,1,899,0,899,293.23,Standard,2023-04-01,2023-04-06,4
ORD02530,CUST0554,South,Hyderabad,P015,Python Programming,Books,5,499,0.2,1996.0,713.09,Overnight,2024-03-04,2024-03-05,3
ORD02531,CUST0721,Central,Raipur,P020,Fitness Dumbbells,Sports,4,1999,0.2,6396.8,921.06,Standard,2023-10-16,2023-10-21,4
ORD02532,CUST0282,West,Surat,P016,Data Science Handbook,Books,4,699,0.25,2097.0,296.06,Overnight,2023-11-17,2023-11-18,5
ORD02533,CUST0678,South,Hyderabad,P009,Yoga Pants,Clothing,3,899,0,2697,493.78,Standard,2024-04-19,2024-04-24,5
ORD02534,CUST0982,North,Lucknow,P003,USB-C Hub,Electronics,5,699,0,3495,780.49,Same Day,2023-02-21,2023-02-21,1
ORD02535,CUST0575,East,Kolkata,P007,Women's Kurta Set,Clothing,3,999,0.2,2397.6,500.07,Overnight,2024-01-10,2024-01-11,5
ORD02536,CUST0070,North,Chandigarh,P006,Men's Running Shoes,Clothing,4,1899,0.15,6456.6,2375.0,Standard,2024-02-23,2024-02-28,4
ORD02537,CUST0914,East,Patna,P018,Cricket Bat,Sports,5,1499,0,7495,2259.88,Overnight,2024-06-08,2024-06-09,5
ORD02538,CUST0353,Central,Gwalior,P004,Mechanical Keyboard,Electronics,5,2499,0.1,11245.5,3887.21,Express,2024-04-13,2024-04-15,3
ORD02539,CUST0237,North,Chandigarh,P008,Denim Jacket,Clothing,4,1799,0,7196,2593.63,Standard,2024-05-04,2024-05-09,5
ORD02540,CUST0280,South,Kochi,P003,USB-C Hub,Electronics,1,699,0.05,664.05,89.0,Standard,2023-06-01,2023-06-06,5
ORD02541,CUST0921,North,Chandigarh,P016,Data Science Handbook,Books,4,699,0.1,2516.4,445.52,Express,2024-05-20,2024-05-22,4
ORD02542,CUST0264,West,Nagpur,P003,USB-C Hub,Electronics,2,699,0.2,1118.4,256.75,Standard,2023-08-14,2023-08-19,4
ORD02543,CUST0334,West,Mumbai,P014,Bedside Table,Furniture,2,3299,0,6598,987.13,Express,2023-01-12,2023-01-14,4
ORD02544,CUST0296,South,Coimbatore,P017,Business Strategy,Books,3,399,0,1197,448.65,Overnight,2024-03-08,2024-03-09,5
ORD02545,CUST0312,West,Nagpur,P015,Python Programming,Books,5,499,0,2495,772.76,Express,2024-03-24,2024-03-26,4
ORD02546,CUST0070,North,Chandigarh,P020,Fitness Dumbbells,Sports,1,1999,0.2,1599.2,379.43,Standard,2024-04-08,2024-04-13,5
ORD02547,CUST0347,North,Jaipur,P015,Python Programming,Books,5,499,0.05,2370.25,706.3,Standard,2023-09-18,2023-09-23,3
ORD02548,CUST0643,North,Lucknow,P002,Laptop Stand,Electronics,4,899,0.05,3416.2,1165.52,Express,2023-06-25,2023-06-27,3
ORD02549,CUST0068,East,Bhubaneswar,P011,Office Desk Chair,Furniture,4,8999,0.15,30596.6,7039.17,Overnight,2024-02-21,2024-02-22,5
ORD02550,CUST0287,North,Delhi,P002,Laptop Stand,Electronics,3,899,0.25,2022.75,441.14,Express,2023-02-23,2023-02-25,4
ORD02551,CUST0103,West,Ahmedabad,P010,Cotton Hoodie,Clothing,3,1299,0.15,3312.45,1062.31,Standard,2024-02-11,2024-02-16,1
ORD02552,CUST0705,South,Hyderabad,P006,Men's Running Shoes,Clothing,3,1899,0.2,4557.6,627.62,Standard,2024-06-11,2024-06-16,2
ORD02553,CUST0569,South,Hyderabad,P001,Wireless Earbuds,Electronics,4,1299,0.15,4416.6,1588.13,Standard,2024-01-21,2024-01-26,4
ORD02554,CUST0145,South,Chennai,P016,Data Science Handbook,Books,2,699,0.1,1258.2,270.04,Express,2023-09-09,2023-09-11,2
ORD02555,CUST0816,West,Mumbai,P009,Yoga Pants,Clothing,4,899,0.05,3416.2,493.48,Standard,2023-07-06,2023-07-11,4
ORD02556,CUST1124,East,Kolkata,P008,Denim Jacket,Clothing,3,1799,0,5397,1853.8,Express,2023-09-20,2023-09-22,5
ORD02557,CUST0211,North,Delhi,P007,Women's Kurta Set,Clothing,4,999,0.15,3396.6,831.23,Overnight,2023-06-28,2023-06-29,4
ORD02558,CUST0484,East,Bhubaneswar,P005,Webcam HD,Electronics,1,1599,0.2,1279.2,353.14,Standard,2024-03-02,2024-03-07,5
ORD02559,CUST0502,West,Surat,P020,Fitness Dumbbells,Sports,2,1999,0.1,3598.2,824.3,Overnight,2023-11-16,2023-11-17,4
ORD02560,CUST0437,East,Guwahati,P005,Webcam HD,Electronics,1,1599,0,1599,350.35,Standard,2024-01-26,2024-01-31,5
ORD02561,CUST0858,South,Kochi,P015,Python Programming,Books,3,499,0.2,1197.6,439.09,Standard,2023-07-07,2023-07-12,5
ORD02562,CUST0908,South,Coimbatore,P004,Mechanical Keyboard,Electronics,4,2499,0.05,9496.2,2313.68,Standard,2023-06-17,2023-06-22,3
ORD02563,CUST0979,East,Patna,P019,Yoga Mat,Sports,4,699,0.2,2236.8,474.1,Standard,2023-11-29,2023-12-04,4
ORD02564,CUST0887,West,Ahmedabad,P001,Wireless Earbuds,Electronics,4,1299,0.2,4156.8,1405.41,Standard,2023-02-22,2023-02-27,5
ORD02565,CUST0387,West,Surat,P017,Business Strategy,Books,5,399,0.1,1795.5,610.31,Express,2024-01-30,2024-02-01,4
ORD02566,CUST0639,East,Kolkata,P014,Bedside Table,Furniture,3,3299,0.05,9402.15,2105.91,Standard,2023-05-28,2023-06-02,5
ORD02567,CUST0883,North,Lucknow,P017,Business Strategy,Books,5,399,0.15,1695.75,388.04,Express,2023-04-17,2023-04-19,4
ORD02568,CUST0305,Central,Jabalpur,P009,Yoga Pants,Clothing,3,899,0.2,2157.6,416.29,Standard,2023-05-15,2023-05-20,5
ORD02569,CUST1140,East,Bhubaneswar,P008,Denim Jacket,Clothing,2,1799,0,3598,758.08,Standard,2023-02-13,2023-02-18,5
ORD02570,CUST0184,West,Pune,P007,Women's Kurta Set,Clothing,1,999,0,999,247.36,Standard,2023-09-16,2023-09-21,5
ORD02571,CUST0703,Central,Gwalior,P010,Cotton Hoodie,Clothing,1,1299,0,1299,227.2,Overnight,2023-02-13,2023-02-14,5
ORD02572,CUST0782,Central,Jabalpur,P004,Mechanical Keyboard,Electronics,1,2499,0.05,2374.05,580.55,Overnight,2024-01-27,2024-01-28,4
ORD02573,CUST0537,South,Chennai,P001,Wireless Earbuds,Electronics,2,1299,0,2598,553.21,Express,2023-04-14,2023-04-16,4
ORD02574,CUST0191,West,Nagpur,P001,Wireless Earbuds,Electronics,2,1299,0.25,1948.5,682.7,Standard,2023-12-22,2023-12-27,3
ORD02575,CUST0156,South,Kochi,P009,Yoga Pants,Clothing,3,899,0.25,2022.75,755.38,Standard,2023-12-25,2023-12-30,5
ORD02576,CUST0588,South,Coimbatore,P008,Denim Jacket,Clothing,1,1799,0.05,1709.05,565.33,Express,2023-04-19,2023-04-21,5
ORD02577,CUST0994,Central,Raipur,P010,Cotton Hoodie,Clothing,5,1299,0.1,5845.5,1453.69,Same Day,2023-03-22,2023-03-22,4
ORD02578,CUST1064,East,Guwahati,P010,Cotton Hoodie,Clothing,1,1299,0.2,1039.2,261.95,Overnight,2023-10-06,2023-10-07,3
ORD02579,CUST1029,North,Jaipur,P012,Bookshelf 5-Tier,Furniture,3,4599,0,13797,3328.15,Overnight,2023-02-11,2023-02-12,3
ORD02580,CUST1118,North,Jaipur,P013,Study Table,Furniture,2,6999,0.1,12598.2,4032.45,Overnight,2023-07-25,2023-07-26,5
ORD02581,CUST0006,West,Surat,P009,Yoga Pants,Clothing,3,899,0.05,2562.15,792.81,Same Day,2023-05-31,2023-05-31,5
ORD02582,CUST0339,West,Mumbai,P015,Python Programming,Books,5,499,0.05,2370.25,455.94,Same Day,2023-05-28,2023-05-28,4
ORD02583,CUST1086,Central,Bhopal,P020,Fitness Dumbbells,Sports,5,1999,0,9995,2847.81,Express,2023-10-09,2023-10-11,4
ORD02584,CUST0609,West,Ahmedabad,P015,Python Programming,Books,2,499,0.1,898.2,260.35,Standard,2023-02-18,2023-02-23,5
ORD02585,CUST0765,West,Ahmedabad,P017,Business Strategy,Books,2,399,0.05,758.1,150.35,Standard,2024-06-09,2024-06-14,4
ORD02586,CUST0568,West,Surat,P009,Yoga Pants,Clothing,1,899,0.15,764.15,254.51,Same Day,2024-03-30,2024-03-30,3
ORD02587,CUST0080,North,Delhi,P003,USB-C Hub,Electronics,1,699,0.15,594.15,88.73,Overnight,2023-04-30,2023-05-01,5
ORD02588,CUST0435,North,Amritsar,P018,Cricket Bat,Sports,5,1499,0.1,6745.5,1511.78,Overnight,2023-12-25,2023-12-26,4
ORD02589,CUST0749,East,Kolkata,P016,Data Science Handbook,Books,1,699,0,699,138.71,Overnight,2023-04-23,2023-04-24,5
ORD02590,CUST0677,East,Kolkata,P010,Cotton Hoodie,Clothing,5,1299,0.15,5520.75,1441.66,Express,2023-05-30,2023-06-01,1
ORD02591,CUST0221,North,Lucknow,P003,USB-C Hub,Electronics,3,699,0,2097,316.16,Express,2023-12-03,2023-12-05,5
ORD02592,CUST1085,West,Mumbai,P008,Denim Jacket,Clothing,3,1799,0,5397,1613.53,Express,2023-07-14,2023-07-16,4
ORD02593,CUST0176,East,Bhubaneswar,P019,Yoga Mat,Sports,3,699,0.1,1887.3,431.72,Overnight,2023-12-27,2023-12-28,5
ORD02594,CUST0155,North,Amritsar,P003,USB-C Hub,Electronics,4,699,0.1,2516.4,553.39,Overnight,2024-04-27,2024-04-28,3
ORD02595,CUST0167,East,Ranchi,P008,Denim Jacket,Clothing,1,1799,0,1799,341.86,Standard,2023-08-04,2023-08-09,5
ORD02596,CUST0951,South,Bangalore,P019,Yoga Mat,Sports,1,699,0,699,122.6,Same Day,2024-01-19,2024-01-19,5
ORD02597,CUST1078,South,Chennai,P002,Laptop Stand,Electronics,5,899,0.1,4045.5,971.17,Overnight,2023-06-15,2023-06-16,5
ORD02598,CUST0452,East,Patna,P019,Yoga Mat,Sports,1,699,0,699,151.65,Standard,2024-04-05,2024-04-10,3
ORD02599,CUST0123,Central,Indore,P003,USB-C Hub,Electronics,3,699,0.1,1887.3,486.65,Same Day,2023-12-27,2023-12-27,3
ORD02600,CUST0756,West,Ahmedabad,P019,Yoga Mat,Sports,3,699,0.1,1887.3,377.3,Express,2023-01-22,2023-01-24,5
ORD02601,CUST1085,West,Mumbai,P019,Yoga Mat,Sports,5,699,0.25,2621.25,728.1,Standard,2024-05-16,2024-05-21,5
ORD02602,CUST0622,South,Bangalore,P010,Cotton Hoodie,Clothing,4,1299,0.1,4676.4,1485.51,Standard,2023-07-08,2023-07-13,4
ORD02603,CUST0786,West,Pune,P002,Laptop Stand,Electronics,5,899,0.05,4270.25,1033.8,Overnight,2023-06-03,2023-06-04,3
ORD02604,CUST0608,East,Ranchi,P008,Denim Jacket,Clothing,1,1799,0,1799,453.04,Standard,2023-09-16,2023-09-21,5
ORD02605,CUST0192,North,Amritsar,P004,Mechanical Keyboard,Electronics,5,2499,0,12495,2990.04,Overnight,2024-03-03,2024-03-04,3
ORD02606,CUST1007,North,Jaipur,P007,Women's Kurta Set,Clothing,3,999,0.15,2547.45,394.83,Standard,2023-11-11,2023-11-16,5
ORD02607,CUST0084,East,Bhubaneswar,P005,Webcam HD,Electronics,1,1599,0.1,1439.1,336.93,Standard,2023-10-03,2023-10-08,3
ORD02608,CUST0373,North,Lucknow,P008,Denim Jacket,Clothing,2,1799,0.1,3238.2,666.65,Standard,2024-02-28,2024-03-04,4
ORD02609,CUST0304,North,Chandigarh,P001,Wireless Earbuds,Electronics,2,1299,0.1,2338.2,792.62,Overnight,2023-05-09,2023-05-10,1
ORD02610,CUST0727,East,Guwahati,P003,USB-C Hub,Electronics,4,699,0,2796,499.01,Overnight,2023-01-27,2023-01-28,3
ORD02611,CUST1072,Central,Gwalior,P020,Fitness Dumbbells,Sports,4,1999,0.05,7596.2,2103.35,Express,2024-03-27,2024-03-29,5
ORD02612,CUST0992,South,Coimbatore,P016,Data Science Handbook,Books,5,699,0.1,3145.5,616.82,Express,2023-08-04,2023-08-06,4
ORD02613,CUST0607,West,Ahmedabad,P008,Denim Jacket,Clothing,1,1799,0.15,1529.15,285.19,Overnight,2024-02-20,2024-02-21,4
ORD02614,CUST1003,Central,Bhopal,P010,Cotton Hoodie,Clothing,1,1299,0.1,1169.1,195.31,Express,2023-06-12,2023-06-14,4
ORD02615,CUST0398,West,Pune,P015,Python Programming,Books,1,499,0.15,424.15,129.57,Overnight,2023-07-28,2023-07-29,4
ORD02616,CUST1127,South,Coimbatore,P020,Fitness Dumbbells,Sports,2,1999,0.1,3598.2,1014.31,Express,2023-11-28,2023-11-30,5
ORD02617,CUST0411,North,Delhi,P001,Wireless Earbuds,Electronics,2,1299,0.05,2468.1,655.45,Standard,2024-02-02,2024-02-07,5
ORD02618,CUST0377,South,Chennai,P015,Python Programming,Books,1,499,0.25,374.25,100.71,Overnight,2023-12-10,2023-12-11,5
ORD02619,CUST0324,South,Kochi,P016,Data Science Handbook,Books,2,699,0,1398,178.76,Same Day,2024-01-25,2024-01-25,2
ORD02620,CUST0929,South,Chennai,P007,Women's Kurta Set,Clothing,5,999,0,4995,1809.78,Express,2023-03-15,2023-03-17,4
ORD02621,CUST0110,North,Amritsar,P013,Study Table,Furniture,3,6999,0.15,17847.45,5890.71,Standard,2024-03-07,2024-03-12,3
ORD02622,CUST1190,South,Coimbatore,P015,Python Programming,Books,3,499,0,1497,563.62,Express,2024-04-18,2024-04-20,4
ORD02623,CUST1195,South,Coimbatore,P006,Men's Running Shoes,Clothing,1,1899,0.05,1804.05,606.0,Standard,2023-04-01,2023-04-06,2
ORD02624,CUST0404,West,Surat,P009,Yoga Pants,Clothing,1,899,0.05,854.05,231.92,Standard,2023-12-02,2023-12-07,4
ORD02625,CUST0429,Central,Bhopal,P006,Men's Running Shoes,Clothing,5,1899,0.05,9020.25,3252.81,Express,2023-11-18,2023-11-20,5
ORD02626,CUST1070,South,Coimbatore,P016,Data Science Handbook,Books,4,699,0.2,2236.8,444.33,Standard,2023-05-08,2023-05-13,4
ORD02627,CUST0244,West,Ahmedabad,P001,Wireless Earbuds,Electronics,4,1299,0,5196,1895.8,Express,2024-02-11,2024-02-13,4
ORD02628,CUST1066,Central,Jabalpur,P006,Men's Running Shoes,Clothing,2,1899,0.1,3418.2,1234.61,Overnight,2023-12-29,2023-12-30,4
ORD02629,CUST0491,North,Delhi,P020,Fitness Dumbbells,Sports,5,1999,0,9995,1916.74,Same Day,2024-05-21,2024-05-21,3
ORD02630,CUST0459,West,Surat,P005,Webcam HD,Electronics,5,1599,0.2,6396.0,2339.88,Standard,2023-01-06,2023-01-11,5
ORD02631,CUST0274,South,Chennai,P017,Business Strategy,Books,5,399,0.05,1895.25,699.84,Express,2024-06-07,2024-06-09,3
ORD02632,CUST0206,Central,Gwalior,P012,Bookshelf 5-Tier,Furniture,5,4599,0.05,21845.25,5827.45,Standard,2023-08-27,2023-09-01,4
